week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
7,2018-06-14,0.4212770416526964,0.014060741582803453,1.549308946158727,1011.0,0.415645784,0,0
8,2018-06-21,3.668825994082645,1.6858297336897752,6.809641760200984,2210.0,0.064665994,1,6
9,2018-06-28,4.704512028792906,2.714823299765579,7.193065666210483,5614.0,0.156239076,3,14
10,2018-07-05,0.29082364409417544,0.055029822115869875,0.7712847263830085,3526.0,0.122000141,1,1
11,2018-07-12,1.9683582668592259,1.1180993149596044,3.112030424048583,5192.0,0.177439042,4,13
12,2018-07-19,1.8009067646776244,1.1457844839724496,3.033306606065084,6678.0,0.237730823,4,14
13,2018-07-26,2.7470287984670825,1.966618645186561,3.532257551151922,11085.0,0.359275558,14,32
14,2018-08-02,2.8606737409076346,2.1387856926361666,3.5794535976324187,21455.0,0.655943262,23,55
15,2018-08-09,2.602733106737123,2.2112408403410946,3.152423323940205,31684.0,0.996734066,37,90
16,2018-08-16,0.5148633085984871,0.37372814163547063,0.6992901176990857,31920.0,1.042652022,10,26
17,2018-08-23,0.7788076750234845,0.5640618204366936,1.1003714236409876,34254.0,1.088613989,15,40
18,2018-08-30,0.45577580927600414,0.2967135454079569,0.6336344131961416,30292.0,2.036350793,9,19
19,2018-09-06,0.951191487517087,0.60599461416087,1.3514217729557498,24153.0,0.743689477,10,33
20,2018-09-13,0.9906589683626522,0.6862398181691832,1.3249635696089084,22930.0,0.697936615,12,30
21,2018-09-20,2.041285695826807,1.5772459321329575,2.518653599953094,31697.0,0.955272739,24,64
22,2018-09-27,1.4649857551665957,1.1604175383920141,1.771047115306302,32922.0,0.957743172,20,61
23,2018-10-04,1.2933482987164482,0.9887382057636933,1.5568204742205625,33094.0,0.959660653,27,64
24,2018-10-11,1.4309074531012151,1.1402111017024776,1.7670952431832125,41663.0,1.242630479,34,83
25,2018-10-18,1.6518894293862516,1.3692029040684077,1.9504030790020024,65474.0,1.846218183,44,111
26,2018-10-25,1.1398165276710557,0.9346516844274043,1.3541648758612939,48819.0,2.560896228,37,93
27,2018-11-01,0.8714980047045852,0.7500618556039591,1.0271872327346965,48732.0,1.385341235,30,79
28,2018-11-08,1.044481304753709,0.8079119016864913,1.2859575744221075,41097.0,1.203397866,36,93
29,2018-11-15,1.034055731197469,0.8178958233678735,1.2848389788037307,65840.0,1.943713998,35,91
30,2018-11-22,0.7763477705258226,0.6177861183813248,0.9058001574739465,52187.0,1.559708072,31,67
31,2018-11-29,1.6061340651700626,1.3328949027634196,1.8549398164961546,63126.0,1.861963112,56,137
32,2018-12-06,1.1527489235283135,0.9053973572186367,1.3901864432134319,62796.0,1.840011608,44,113
33,2018-12-13,0.6346130567228496,0.5142095196252428,0.8035496401588926,62835.0,1.920184461,22,67
34,2018-12-20,0.8563902075752506,0.7114472822967368,1.0416268420487076,58412.0,3.541740454,30,83
35,2018-12-27,0.8497159699920788,0.6917000045055656,1.048347224866263,53798.0,2.065015619,28,74
36,2019-01-03,1.1129292764241072,0.8706173502280472,1.3694680522205895,50007.0,1.930224698,37,92
37,2019-01-10,1.1262599725137283,0.9104485222455103,1.3457759663291675,53558.0,2.011098958,36,95
38,2019-01-17,1.0026582714374757,0.8201250414296131,1.2244703740997882,59491.0,2.299808143,34,88
39,2019-01-24,0.907244422745662,0.6714744023450583,1.078544667450379,58117.0,2.247916957,41,78
40,2019-01-31,0.6208597974236273,0.46709841417331155,0.8178811312686404,57638.0,2.229415702,25,52
41,2019-02-07,0.9659690719055551,0.782795869208477,1.1340324247224645,50075.0,1.914852771,24,68
