week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,7,14
2,2018-05-10,0.3980198800572658,0.009046323689155922,1.5351574777291341,100002.0,0.078234582,0,0
3,2018-05-17,2.1799868528090514,0.6249750968534529,4.9076939753853654,119567.0,0.203205512,4,7
4,2018-05-24,0.35015770741170466,0.008716385598355565,1.3318425197894521,100002.0,0.327994756,0,0
5,2018-05-31,0.48745823691177154,0.011335296438434308,1.9004727737431073,100002.0,0.125955682,0,0
6,2018-06-07,3.693999859664044,1.0438300434751804,8.469624436748521,138861.0,0.167397402,4,7
7,2018-06-14,0.48245674067271527,0.011323100014838333,1.8804722416029338,100002.0,0.140338877,0,0
8,2018-06-21,1.8324648294599806,0.3302864595044121,4.822649624461345,113708.0,0.152356344,2,3
9,2018-06-28,3.905423420877474,1.3438802159116194,8.257804643218025,143581.0,0.197129642,6,11
10,2018-07-05,1.5363768604207604,0.455473862992142,3.381756830684449,113435.0,0.136791974,4,8
11,2018-07-12,2.3007754678501544,0.955941225645298,4.3617388614806645,122845.0,0.150158624,8,16
12,2018-07-19,0.9053051831750767,0.28136501449717566,1.93278297020599,107533.0,0.130558951,4,7
13,2018-07-26,3.482055411113913,1.8974922596981059,5.675509945553936,139756.0,0.176501011,18,36
14,2018-08-02,3.5405398278145896,2.2747381879339055,5.148067684174458,141404.0,0.166541507,34,68
15,2018-08-09,3.3036993088144984,2.3895085883908345,4.375389396854751,139225.0,0.150372221,63,126
16,2018-08-16,0.4088824259287669,0.22435517987190107,0.6451134167949879,108331.0,0.128411539,14,28
17,2018-08-23,0.5250063287101433,0.2998670653545116,0.812358846252809,108102.0,0.140878211,16,31
18,2018-08-30,0.7381259463617922,0.43632139403967046,1.121353280433566,108448.0,0.152259589,18,37
19,2018-09-06,0.6050209024872855,0.3191698534462081,0.9986016280905413,106399.0,0.123041831,12,24
20,2018-09-13,0.9777081507647538,0.5534161665854058,1.528951322776332,109951.0,0.134032405,16,31
21,2018-09-20,1.9852032682813723,1.3062576311391028,2.839441055277316,121130.0,0.151487803,31,62
22,2018-09-27,1.3659438612077694,0.8866154322379101,1.9696454088862385,114278.0,0.146949369,28,57
23,2018-10-04,1.4931775331495052,1.017531828809872,2.0680937574545046,116457.0,0.15437787,36,72
24,2018-10-11,1.116655081519646,0.7511314167378418,1.5654602653272476,113206.0,0.139424886,32,65
25,2018-10-18,1.8722858629110166,1.3807876053710606,2.4510039874236607,122025.0,0.145968797,58,116
26,2018-10-25,1.1878803024108515,0.8551124736518732,1.5735846030945195,116972.0,0.15390685,48,96
27,2018-11-01,0.9791455020306907,0.6987854254980171,1.3020471124303443,117189.0,0.142109053,44,88
28,2018-11-08,1.3237917685581064,0.9923746187732889,1.7021539198045816,119953.0,0.149479408,60,119
29,2018-11-15,0.8783492290725036,0.6254871719567575,1.1701299401526486,118184.0,0.146911553,44,87
30,2018-11-22,0.9841785779089258,0.7133185359318601,1.2912232862331687,118546.0,0.155689854,48,95
31,2018-11-29,1.3928783160261844,1.058818514959699,1.765988013004161,121769.0,0.130155217,67,134
32,2018-12-06,1.1070512754855846,0.8305808980845918,1.4381090989497218,121484.0,0.149448215,60,119
33,2018-12-13,0.6675067072892112,0.47019393109286406,0.9025671850630369,120159.0,0.143947528,38,77
34,2018-12-20,0.6710431368383238,0.4611430616159273,0.9190687448487954,116996.0,0.134591811,34,68
35,2018-12-27,0.6564585218774134,0.431877439048638,0.9267883982328594,113451.0,0.136460777,28,56
36,2019-01-03,1.2722443822322715,0.9150887235082193,1.6876352172683615,116670.0,0.148483601,46,92
37,2019-01-10,1.2696967454955084,0.9111864427434441,1.6811090392918937,117183.0,0.156220054,48,97
38,2019-01-17,0.9882131319659655,0.7029377002953349,1.3353236053587134,115656.0,0.126627144,41,82
39,2019-01-24,1.1892089462566455,0.8682962275055861,1.5641581538632683,117784.0,0.144767173,50,101
40,2019-01-31,0.5035392488799488,0.31381838680449675,0.738031275077414,113149.0,0.13982929,22,44
41,2019-02-07,1.0283792254058364,0.7157224754637014,1.39350527330021,114414.0,0.140173318,38,75
42,2019-02-14,1.182220662727942,0.8357239886633261,1.589117180460008,115385.0,0.146564634,42,85
43,2019-02-21,1.2327142507309614,0.8832677509603533,1.658689312547858,116677.0,0.157356222,46,91
44,2019-02-28,1.2072059752986222,0.8751805398739521,1.609048318638881,117429.0,0.122021699,49,98
45,2019-03-07,1.1368570146086805,0.829921259620347,1.500512584872934,117878.0,0.141520058,50,100
46,2019-03-14,1.9510748897523715,1.539274048597429,2.432012406109484,127112.0,0.1555926,92,185
47,2019-03-21,1.3012408930432848,1.009223948868328,1.6309732203930905,126438.0,0.150314562,82,165
48,2019-03-28,1.2311938727828353,0.9694816164045207,1.515696334485381,130965.0,0.149427637,90,179
49,2019-04-04,1.5662199407530941,1.2864322625755098,1.8805429555512798,136423.0,0.156261682,127,254
50,2019-04-11,1.187685398936858,0.9687953326424642,1.4328810710453022,142258.0,0.163504128,117,234
51,2019-04-18,1.489573048237267,1.2539605575690334,1.7541780754693586,146574.0,0.15778661,162,323
52,2019-04-25,1.0377688063634787,0.8615081750725169,1.2296876187734505,155761.0,0.162249062,134,268
53,2019-05-02,1.1697934432237818,0.9836569613800069,1.3803511634632113,157386.0,0.157351631,158,315
54,2019-05-09,0.806271673204672,0.6626414871804996,0.9658893769802819,164063.0,0.167382607,116,232
55,2019-05-16,0.6972574683433624,0.5584308379852214,0.8509651817810394,161333.0,0.165376177,94,188
56,2019-05-23,0.677553958986593,0.5311805936592333,0.8379019179578789,152574.0,0.158454531,80,160
57,2019-05-30,0.948985016583569,0.7597963152051022,1.1645817778860028,142984.0,0.158159367,96,193
58,2019-06-06,1.3414490134384658,1.099173359470494,1.6029907568443726,140621.0,0.152626514,128,255
