week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,6,14
2,2018-05-10,0.45943791700141895,0.010019414154602335,1.8079928506923315,100002.0,0.082644239,0,0
3,2018-05-17,2.014509633992423,0.46764212110852643,5.019543258007809,113303.0,0.226502972,3,7
4,2018-05-24,0.435911715360927,0.00970599884676884,1.683557983584397,100002.0,0.974802738,0,0
5,2018-05-31,0.6003974587660739,0.013791783637919075,2.3434932494572385,100002.0,0.149103565,0,0
6,2018-06-07,3.476457480950505,0.7998297851193946,8.767130419643616,126732.0,0.196925556,3,7
7,2018-06-14,0.6220189603679753,0.013877341038225618,2.449921767213072,100002.0,0.142728962,0,0
8,2018-06-21,1.5494401415660153,0.16714140431582558,4.71055758184463,106852.0,0.145171191,1,3
9,2018-06-28,3.9430195498943057,1.064554195252326,9.468767047459188,132177.0,0.188093831,4,11
10,2018-07-05,1.8472273451013073,0.44554643233718144,4.508874753305431,112324.0,0.122643696,3,8
11,2018-07-12,2.5722697448094944,0.9086510640934071,5.406741453084153,119706.0,0.152470753,6,16
12,2018-07-19,1.0047405553737607,0.25410183243195544,2.3572904044700875,106182.0,0.145381361,3,7
13,2018-07-26,3.6836336969760572,1.814321198181062,6.470235185532452,132833.0,0.171066644,14,36
14,2018-08-02,3.6848360532861757,2.212247363112209,5.696122011327288,133907.0,0.161026283,27,68
15,2018-08-09,3.3579786515009302,2.3119678319482198,4.669565891247084,130262.0,0.157807918,50,126
16,2018-08-16,0.41204911401824323,0.20842274935400992,0.6916201946074617,104492.0,0.147882858,11,28
17,2018-08-23,0.5056952332683704,0.2603117245909187,0.8317616039728694,104562.0,0.128431123,12,31
18,2018-08-30,0.7912004090851085,0.4427974564765462,1.2545632779652214,106455.0,0.135514681,15,37
19,2018-09-06,0.6413963673339522,0.31113253355076276,1.0964155028933518,104984.0,0.139950412,10,24
20,2018-09-13,0.9211815602686387,0.47537481163122336,1.5303074389687512,107187.0,0.1453845,12,31
21,2018-09-20,2.015458527439667,1.2405139143030408,3.00228649470504,117170.0,0.148415633,25,62
