week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,10,14
2,2018-05-10,0.27477322981418123,0.007012707661340108,1.0533236531546564,100002.0,0.075579552,0,0
3,2018-05-17,1.8558397817002372,0.6519984654968769,3.8176984548581014,124978.0,0.157882954,5,7
4,2018-05-24,0.26144781843823417,0.005595425041183821,0.9811229694149618,100002.0,0.130152488,0,0
5,2018-05-31,0.37606690188165376,0.009436587975754359,1.410264148070451,100002.0,0.340309988,0,0
6,2018-06-07,3.7565991208653857,1.2718290381493558,7.808160392352824,160239.0,0.183996186,5,7
7,2018-06-14,0.3917495857402279,0.00980226501749843,1.4588809976636863,100002.0,0.139221768,0,0
8,2018-06-21,1.522906953001729,0.2940943886447497,3.8206538322342807,115859.0,0.17035844,2,3
9,2018-06-28,4.555818852597681,1.8705224091274364,8.631308913643494,181273.0,0.224644173,8,11
10,2018-07-05,1.7165579312820038,0.6546821739763198,3.3502513832198098,123289.0,0.132624117,6,8
11,2018-07-12,2.2665301095727073,1.1021134314665582,3.9111391355431184,134340.0,0.172753413,11,16
12,2018-07-19,0.7844768468314505,0.2784205734258269,1.5534715459139081,109545.0,0.15206873,5,7
13,2018-07-26,3.5639218401558344,2.2062852085740725,5.315215388757524,163054.0,0.196408278,25,36
14,2018-08-02,3.6298838357009746,2.565191225461027,4.885943781134703,165683.0,0.176798829,48,68
15,2018-08-09,3.276220230929284,2.558849430654588,4.12327166291412,159470.0,0.166469658,88,126
16,2018-08-16,0.4064279368699555,0.25238524751308733,0.6027184168711489,125449.0,0.134780736,20,28
17,2018-08-23,0.5040817524530598,0.3172854660161491,0.7438732444321735,121507.0,0.136451914,22,31
18,2018-08-30,0.75119414133722,0.48865054528475377,1.0718138430628301,118510.0,0.137539561,26,37
19,2018-09-06,0.5991833380071863,0.35084003661934593,0.9092965896624776,112953.0,0.139249275,17,24
20,2018-09-13,0.9450962207064992,0.5889231415635348,1.3823713768338792,115672.0,0.134391989,22,31
21,2018-09-20,1.9474555484431675,1.385409008735178,2.624101613417319,132412.0,0.159221039,43,62
22,2018-09-27,1.3944791080790877,0.983326941170243,1.87718084900943,124680.0,0.154154196,40,57
23,2018-10-04,1.4617650419227668,1.0700806140572232,1.926109496140863,128113.0,0.154679475,50,72
24,2018-10-11,1.138278944953368,0.8270003638922482,1.5028952057425988,127204.0,0.146249909,46,65
25,2018-10-18,1.8405170650290628,1.4470503626231814,2.3024754218119847,139324.0,0.164545283,81,116
26,2018-10-25,1.1716794141698952,0.887562251076957,1.484863391995007,137808.0,0.150693783,67,96
27,2018-11-01,0.9848724468205137,0.7486747036757992,1.2553948692980337,140037.0,0.150003509,62,88
28,2018-11-08,1.2973199196653173,1.018410823643048,1.6051315171558724,144454.0,0.154965849,83,119
29,2018-11-15,0.8706507867733307,0.6610702303408987,1.105847974931837,143901.0,0.1525272,61,87
30,2018-11-22,0.9704947492018966,0.7453252477269658,1.231114382687836,142957.0,0.154726009,66,95
31,2018-11-29,1.406251684054112,1.1253816205648168,1.7237526661182139,147176.0,0.150388727,94,134
32,2018-12-06,1.0974927748323324,0.864091773203428,1.3593243162806943,149327.0,0.152597146,83,119
33,2018-12-13,0.6789524149899289,0.5084320684142021,0.8776565587283952,149902.0,0.162111027,54,77
34,2018-12-20,0.6766656356783988,0.4970032895415471,0.8832150058913425,142985.0,0.136940279,48,68
35,2018-12-27,0.6469822994979161,0.45888298169572767,0.8656164538003484,135169.0,0.15714455,39,56
36,2019-01-03,1.2567535603205642,0.9611104943856519,1.6012380450598265,134722.0,0.134141677,64,92
37,2019-01-10,1.279531998215438,0.9776117863753045,1.6203306615914495,136530.0,0.147167858,68,97
38,2019-01-17,0.9756185545352198,0.7322755824199195,1.2507406149379185,136547.0,0.136864093,57,82
39,2019-01-24,1.198123008566767,0.9277904271871363,1.509920906958668,139850.0,0.148818194,71,101
40,2019-01-31,0.5011338837405807,0.3365088558737983,0.6940823527145251,134963.0,0.135151105,31,44
41,2019-02-07,0.9923898600679564,0.7379831851618984,1.2933126658633987,132424.0,0.142213399,52,75
42,2019-02-14,1.1921366473791433,0.8940945291430267,1.5252757803982597,133264.0,0.13798406,59,85
43,2019-02-21,1.2259538815265734,0.9319827904814136,1.5546584029468793,135139.0,0.135300632,64,91
44,2019-02-28,1.2147518718510197,0.9398006120929149,1.526362025647715,138524.0,0.150984231,69,98
45,2019-03-07,1.1325789283673244,0.8720189290990558,1.4357595930438198,140271.0,0.142228796,70,100
46,2019-03-14,1.9708517883982,1.626852488301585,2.349326735544174,154163.0,0.152182714,130,185
47,2019-03-21,1.2931535513550267,1.0563496944361344,1.5509665998839959,160099.0,0.157357781,115,165
48,2019-03-28,1.215045869100037,1.0021805188221917,1.4405156603457356,168545.0,0.210552952,125,179
49,2019-04-04,1.5598031194612478,1.3264048612766173,1.814837930703077,178402.0,0.362842827,178,254
50,2019-04-11,1.1848636360356104,1.0104240901899,1.3778790884009748,189190.0,0.179719549,164,234
51,2019-04-18,1.4848373143788798,1.2862636097341162,1.698856494792322,199708.0,0.193336514,226,323
52,2019-04-25,1.0382962495676322,0.8910547036989852,1.2014661704517509,216686.0,0.219792673,188,268
53,2019-05-02,1.1636569926981477,1.0066514868858436,1.3274607623197712,219638.0,0.228572365,220,315
54,2019-05-09,0.8055813422152844,0.6822895634032351,0.9395168098003759,232094.0,0.231417592,162,232
55,2019-05-16,0.6996821494309705,0.5828952391930388,0.8230598644739315,227255.0,0.221789362,132,188
56,2019-05-23,0.6751249242628949,0.5561102309672465,0.8070452126361344,210371.0,0.213197012,112,160
57,2019-05-30,0.9505197415981032,0.7895895472771228,1.121062274391927,194014.0,0.196402191,135,193
58,2019-06-06,1.327886290614717,1.1321832499135103,1.5367834714684272,188756.0,0.175810595,178,255
59,2019-06-13,0.9207167665654032,0.7703750577129851,1.085923827129433,198681.0,0.184057728,136,195
60,2019-06-20,1.198853848584193,1.02130076067838,1.3913281219611482,194930.0,0.183327596,176,252
61,2019-06-27,0.9671734663422895,0.8127162170888322,1.1343771428916816,202597.0,0.205451522,151,216
62,2019-07-04,0.8901665222054417,0.7434700821841973,1.052969661883005,204348.0,0.222002534,139,199
63,2019-07-11,1.0939371479926197,0.9219997238253476,1.2796383426957516,197796.0,0.213251692,164,234
64,2019-07-18,1.0390540020598267,0.8775423735482628,1.212855841627544,200156.0,0.214302235,159,227
65,2019-07-25,0.7159900711138185,0.5850565678366665,0.8602304802994191,204137.0,0.223111556,111,159
66,2019-08-01,0.8931337458011269,0.7417488811319272,1.0556151361617234,192360.0,0.209458175,125,179
67,2019-08-08,0.7871337754375841,0.6425124433837912,0.9495188003840561,187156.0,0.178108134,103,147
68,2019-08-15,1.093119763920216,0.9024204996036236,1.3012696746399663,178536.0,0.190116909,130,186
69,2019-08-22,0.9155255574492909,0.7528574879012696,1.0970139922327296,179401.0,0.179784336,110,157
70,2019-08-29,0.4855546400425931,0.3661741320442618,0.622085627509981,177464.0,0.185785506,56,80
