week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
47,2019-03-21,1.3524981188639575,1.0423935984967694,1.7129808374697353,131688.0,1.43094604,68
48,2019-03-28,1.3837589899993505,1.0933153938794038,1.7041975123804824,137473.0,1.499196992,85
49,2019-04-04,1.483149991174583,1.1981867794231984,1.7938258020111322,143498.0,1.751824106,107
50,2019-04-11,1.1647380870805089,0.9415395727110959,1.4117446629065016,148023.0,2.120850911,99
51,2019-04-18,1.3200269835551879,1.0920870355264376,1.5819346859183536,152685.0,1.623888132,125
52,2019-04-25,0.9666775968850443,0.7842770823531509,1.1690267642154408,157279.0,2.224811076,101
53,2019-05-02,1.2493340878959827,1.0405893171396499,1.4783709291434486,159775.0,2.284926549,136
54,2019-05-09,0.8249622121795996,0.662968287860104,1.0042607902278538,163608.0,1.665071206,94
55,2019-05-16,0.7885545403879151,0.6259863414103483,0.9644343962484864,161354.0,2.290267724,87
56,2019-05-23,0.6364381837524926,0.4901501289619691,0.8090618287225696,156494.0,2.716737756,63
57,2019-05-30,0.8971870373643456,0.703011243350729,1.1096233928660009,149108.0,1.998402178,77
58,2019-06-06,1.1571420631925484,0.9265786967603897,1.4104025914155967,145851.0,1.592474033,92
59,2019-06-13,0.9205702662675325,0.7168000569800147,1.1474512118657527,145648.0,1.757603164,74
60,2019-06-20,1.1730331882881473,0.9389941899532567,1.4347279097062113,146896.0,1.554626693,95
61,2019-06-27,1.015618802657358,0.8043858957871303,1.2538756950434258,147124.0,2.125359177,85
62,2019-07-04,0.9284634055517519,0.727887688574179,1.1520472363253615,148084.0,1.628574885,79
63,2019-07-11,1.1167411130142364,0.8973639675601659,1.3596131345806237,148329.0,1.904778048,94
64,2019-07-18,1.0442378103597167,0.8321007906945141,1.2830382647242822,148432.0,2.192366875,90
65,2019-07-25,0.7991002861013634,0.6210732628936221,1.0041300291790203,149253.0,2.38051398,69
66,2019-08-01,0.8925969270318443,0.6942812776131444,1.1170702449329462,146820.0,1.708692198,73
67,2019-08-08,0.8652095055268942,0.6674730665251216,1.0928027584698146,143141.0,1.857058025,66
68,2019-08-15,0.9756814849027157,0.7564499040891619,1.225286171693885,142117.0,2.702540293,70
69,2019-08-22,0.9114224515821149,0.6936791498604209,1.1592677925803478,140325.0,2.320682749,63
70,2019-08-29,0.5705972237983723,0.40046130884883263,0.7738609570757203,137165.0,2.479888199,37
71,2019-09-05,0.8061728916924438,0.5865998842704153,1.0618925601215445,133154.0,2.609002022,45
72,2019-09-12,0.7071035383229691,0.48841879549061834,0.9687521853294161,128093.0,2.465417894,34
73,2019-09-19,0.46979112778950416,0.28406293186370246,0.7024168431720608,122644.0,2.510500834,19
74,2019-09-26,0.5961142507257555,0.3600745618757395,0.8870400613542209,118224.0,2.292513982,19
75,2019-10-03,0.5384824465751227,0.2902263091708859,0.8652742121599318,113441.0,1.446073139,13
76,2019-10-10,0.9656317707510693,0.5811713134832753,1.4458771672621364,113751.0,1.147515967,19
77,2019-10-17,1.0659095293247638,0.6386884139163469,1.601649917060441,113590.0,1.160275409,19
78,2019-10-24,0.8213291611828525,0.4524545079125456,1.3028574726149784,111065.0,1.22226989,14
79,2019-10-31,0.6505151259730558,0.32230911127328704,1.1057038435649647,109211.0,1.091937616,10
80,2019-11-07,0.6266747324805018,0.2824616445676615,1.1087321663577698,107650.0,1.111521321,8
81,2019-11-14,1.319172813011427,0.7422268159371137,2.066343189974499,112990.0,1.178872401,15
82,2019-11-21,0.8308817682863011,0.38674262446901053,1.4436074636756957,108193.0,1.148712225,9
83,2019-11-28,1.1139410799301699,0.5815579527055686,1.8390445549023084,110855.0,1.217588027,12
84,2019-12-05,2.4720201105931325,1.6376745586390438,3.5103629010030906,125427.0,1.754018989,30
85,2019-12-12,0.8769949122037042,0.48253159977282156,1.3950998859484207,110657.0,1.200837862,14
86,2019-12-19,0.5015863517744324,0.2294272308847982,0.8895855503537947,108319.0,1.196083216,8
87,2019-12-26,0.9804382355057703,0.5433531285634168,1.5629428509732324,111417.0,1.138137545,14
88,2020-01-02,0.4452003900489573,0.16186664713950782,0.8739210809220067,105730.0,1.137394428,5
89,2020-01-09,1.971577976130356,1.2178030202896997,2.9146664343347206,119623.0,1.225054012,22
90,2020-01-16,0.3094035359987013,0.08549147608549934,0.6841335707063232,104287.0,1.125144375,3
91,2020-01-23,0.5370063042297812,0.19402852574617127,1.0613640210666184,105563.0,1.132623858,5
92,2020-01-30,0.3620468782789882,0.07726891943027747,0.869147810289662,102993.0,1.062103156,2
93,2020-02-06,0.3542945852813361,0.043409531267111647,0.9966786305485973,101887.0,1.110046461,1
94,2020-02-13,0.5427334052206809,0.06710152123355063,1.535064868369279,102512.0,1.116131271,1
95,2020-02-20,0.4137135404433426,0.010210767828946647,1.52368473140521,100030.0,1.061128567,0
96,2020-02-27,0.6438369460061141,0.016360541123439414,2.424700413182755,100007.0,1.069285589,0
97,2020-03-05,1.9241941681579993,0.2158783313130851,5.605265685686597,111027.0,1.197331578,1
98,2020-03-12,1.1231066237825662,0.027211019595231454,4.307608317040883,100003.0,1.065866753,0
99,2020-03-19,2.551916863431407,0.277287927181353,7.648096715062901,116187.0,1.185478235,1
100,2020-03-26,2.3258473209491943,0.2507656240508126,7.045823171828698,113666.0,1.400559473,1
101,2020-04-02,2.0067325647074736,0.21556478683315922,5.969997087890255,111012.0,1.503933768,1
102,2020-04-09,3.2389984299788783,0.7899027541482204,7.75056883237409,129468.0,1.559896102,3
