week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,4.972841648716529
2,6.137798444725472,1.5621788998266986,15.179035266512464,172243.0,4.564345476,4.0,9.0,4.325983624329613
3,1.7218063696022938,0.31766463210370477,4.520461807879621,108218.0,1.796518112,2.0,4.0,1.1618238270351284
4,4.621206971747206,2.1825023925454605,8.307565585635212,138926.0,2.035350858,12.0,44.0,6.8579369323601185
5,3.1949084689870384,1.7968850190923964,5.096957887328102,123492.0,2.573363471,18.0,63.0,3.8863617336360057
6,4.895169934610916,3.5249687662447293,6.588404583616131,142257.0,4.102592833,61.0,200.0,5.1123973676010905
7,0.823898175409546,0.5083157377967876,1.2298348055042811,111469.0,2.610375268,21.0,73.0,0.8324701570743851
8,2.4034390902325873,1.8577229965886775,3.0355844506169354,125552.0,3.497384547,82.0,266.0,2.3751420568774706
9,1.484959471526615,1.1440363714693107,1.8812414652995162,124910.0,4.895137567,71.0,258.0,1.513246779904782
10,1.5143198113323555,1.2096392998120837,1.8596610971415986,131221.0,4.916872486,93.0,312.0,1.4427113427602083
11,0.6504782341750545,0.4726943732037375,0.8600214687112366,134925.0,4.111158768,46.0,174.0,0.720223418245522
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,4.972841648716529
2,6.2275026048250925,1.611830783723623,15.293776104333405,185743.0,3.476626128,4.0,9.0,4.325983624329613
3,2.2183290754169085,0.5402421773557482,5.282238535042592,114639.0,2.244666619,3.0,4.0,1.1618238270351284
4,4.9611732111031115,2.528376780715934,8.405776112549814,150144.0,2.043934742,15.0,44.0,6.8579369323601185
5,2.9310749884780822,1.7101576276240085,4.541176036551585,124961.0,3.06721065,20.0,63.0,3.8863617336360057
6,4.693828504277028,3.4365351672154327,6.1848229556234875,147440.0,3.674879817,68.0,200.0,5.1123973676010905
7,0.9241291918383863,0.6028563692372437,1.318229667533738,115193.0,3.657651867,27.0,73.0,0.8324701570743851
8,2.434429006357063,1.922771945760323,3.0095870330483603,131569.0,4.585986497,96.0,266.0,2.3751420568774706
9,1.6129101315050798,1.2812499134075623,1.9875976121610184,132106.0,3.786472036,91.0,258.0,1.513246779904782
10,1.453818147413896,1.1853605668562672,1.764138373467189,139635.0,5.071809323,108.0,312.0,1.4427113427602083
11,0.6430660664618069,0.48076923857895587,0.8270124138192243,145740.0,4.873336615,55.0,174.0,0.720223418245522
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,4.972841648716529
2,7.810274359492993,2.4735990045940524,17.697311020071837,255805.0,4.171171577,6.0,9.0,4.325983624329613
3,1.7071371514910925,0.4338967113008499,4.022981223582348,112004.0,2.295032159,3.0,4.0,1.1618238270351284
4,3.9198791110557183,1.9992110320074703,6.629263730454998,142017.0,2.794111153,14.0,44.0,6.8579369323601185
5,3.648749025290219,2.274260228799674,5.452516104716687,138388.0,2.847258776,27.0,63.0,3.8863617336360057
6,4.801642136084673,3.6304335847079363,6.177543711051862,157867.0,3.671652991,81.0,200.0,5.1123973676010905
7,0.7486180857253382,0.4857104333228425,1.068502337738501,118753.0,3.238396211,26.0,73.0,0.8324701570743851
8,2.3677044100074713,1.8996009078955207,2.8836160842555323,137905.0,4.741883005,107.0,266.0,2.3751420568774706
9,1.7581297438014312,1.4334548510116216,2.1208794726638747,140238.0,4.393091963,112.0,258.0,1.513246779904782
10,1.3587039452030978,1.1069592359937104,1.6359356842965098,148258.0,4.165801878,116.0,312.0,1.4427113427602083
11,0.7640605805382635,0.5966202142098357,0.9547353222018101,155211.0,5.76127339,75.0,174.0,0.720223418245522
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,4.972841648716529
2,5.570212607432758,1.2098042136785947,14.307173664961992,186040.0,3.213358004,3.0,9.0,4.325983624329613
3,1.432792709756117,0.15656114824076178,4.220967942225565,107738.0,2.098294285,1.0,4.0,1.1618238270351284
4,9.683402219802478,5.526575498932653,15.533461671668425,315413.0,5.654573718,26.0,44.0,6.8579369323601185
5,3.56587243215172,2.3500642131310685,5.089648707300541,141953.0,3.126549222,34.0,63.0,3.8863617336360057
6,4.285936005373251,3.3430237582751077,5.357451960826005,158768.0,4.354078286,97.0,200.0,5.1123973676010905
7,0.7723160326710217,0.5319791769158032,1.064186166890098,126535.0,3.675238864,34.0,73.0,0.8324701570743851
8,2.134137642427582,1.7410244240491806,2.5740519582877757,144801.0,4.592115488,119.0,266.0,2.3751420568774706
9,1.4987043658220702,1.2209689171497904,1.806367483037045,148236.0,5.005809319,111.0,258.0,1.513246779904782
10,1.401663301481664,1.1660647637253068,1.6706662630518043,157282.0,5.609785566,131.0,312.0,1.4427113427602083
11,0.7346464271060447,0.5766545868775619,0.905280943957301,163738.0,5.727828895,78.0,174.0,0.720223418245522
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0,4.972841648716529
2,8.733129367911861,2.9684566703472863,19.00071880500659,352343.0,3.594475458,7.0,9.0,4.325983624329613
3,1.1682280342519937,0.22779113029440998,2.966764519293676,108983.0,2.158657195,2.0,4.0,1.1618238270351284
4,5.424569184661637,3.147489618165053,8.475559348960708,185402.0,2.976907672,22.0,44.0,6.8579369323601185
5,3.805334178850845,2.585101641106979,5.339471853565169,151779.0,3.146310436,38.0,63.0,3.8863617336360057
6,4.097264984383036,3.2016293507785862,5.1248017846537035,162164.0,2.988784245,94.0,200.0,5.1123973676010905
7,0.8587204656308518,0.6031942467847018,1.1563707010540238,129565.0,4.167691891,38.0,73.0,0.8324701570743851
8,2.0637182916476062,1.6883357706049538,2.479395074340913,150177.0,5.849520812,116.0,266.0,2.3751420568774706
9,1.6679808853257936,1.3813784561933247,1.9918225640247318,154817.0,5.396569609,125.0,258.0,1.513246779904782
10,1.6608069372415004,1.40244740856685,1.9444138493626704,166277.0,6.080013573,164.0,312.0,1.4427113427602083
11,0.6842643898936804,0.5421419194054609,0.8414551395008497,177017.0,5.342566291,82.0,174.0,0.720223418245522
1,NaN,NaN,NaN,0.0,0.0,2.0,2.0,4.972841648716529
2,4.940897768246398,1.352673643281956,11.441265954648626,178380.0,4.006886074,4.0,9.0,4.325983624329613
3,2.3296258209644365,0.7003225386191461,5.085914504489355,125790.0,2.18775002,4.0,4.0,1.1618238270351284
4,6.466835561413145,3.9208287895401757,9.865294535017245,224592.0,3.777521256,26.0,44.0,6.8579369323601185
5,3.038543742084274,2.0175624255602957,4.279608605232556,143796.0,3.706706488,33.0,63.0,3.8863617336360057
6,4.754930033726796,3.794924989160419,5.855546238054842,185583.0,4.887079383,114.0,200.0,5.1123973676010905
