week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,2.0
2,2.2168315062299073,0.2237474748219844,7.033957092977505,103277.0,1.777635448,1.0
3,1.6892816662377927,0.1837557585100308,5.235362311179488,102226.0,1.18232903,1.0
4,4.357067766372273,1.5011742877617356,9.241520661389183,112142.0,0.971716504,6.0
5,1.3585950121151948,0.6124229361422376,2.652576939325288,116758.0,1.261428315,16.0
6,1.2611316678550437,0.6379714925118596,2.15962690106133,117538.0,1.329469869,19.0
7,0.530185207838694,0.23216767682461073,0.9659766516641669,110024.0,1.533555426,8.0
8,0.27249099661931087,0.10859723613952778,0.5209561366653539,134203.0,1.756994859,6.0
9,0.9166742788626729,0.5140722973443005,1.4514521172135333,136653.0,1.826588012,16.0
10,1.1549667800335948,0.6704120982481544,1.7703738977972006,136609.0,2.016924089,17.0
11,0.972895251291185,0.5384532543818322,1.5396561043344832,131983.0,1.986381199,14.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7830890474364565,0.03843870145322978,7.307959644342296,100001.0,1.337946414,0.0
3,6.965743189698945,2.160677548188606,15.982568991130595,134544.0,1.167491879,6.0
4,2.564657936524242,0.8354732210943056,5.541747834804291,105393.0,1.064698818,5.0
5,0.7474276901331702,0.31475170896413257,1.4689428612142423,112009.0,1.184214665,11.0
6,0.68575666715829,0.2973686434044111,1.2960462799185808,111618.0,1.308917618,10.0
7,1.1922442722483484,0.641285142161233,1.959705496991933,115665.0,1.603935828,16.0
8,2.6049654887124225,1.8737937921568255,3.473952098903722,199726.0,2.445691163,71.0
9,2.081820350095213,1.6300318943165089,2.5932374132036946,205162.0,2.783230072,86.0
10,6.625522994138093,5.998514539214447,7.285681257968254,547516.0,7.41214326,522.0
11,4.350986856758805,4.070586960882245,4.6453819969218895,571058.0,7.349763244,1024.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7936736809718956,0.04074144796748163,7.254219536014897,100001.0,1.457961445,0.0
3,1.7561297006201784,0.03877988762681919,7.1802783786088815,100001.0,0.977665431,0.0
4,2.0212441042904925,0.04234595715011557,8.152826314507198,100001.0,1.273865748,0.0
