week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.794361585953631,0.039387464236722625,7.327069467694101,100001.0,1.761213111,0.0
3,1.7598231676728202,0.03899578155109085,7.239412877450024,100001.0,1.299421025,0.0
4,2.039799291707289,0.04417212299013129,8.266806450946808,100001.0,1.030823614,0.0
5,1.5176128503363306,0.020899587205558946,7.432014467959415,100031.0,1.16934708,0.0
6,2.682934107486666,0.04740605712958559,11.896238004294819,100005.0,1.380101416,0.0
7,4.407241106374981,0.40108360465014525,14.907532185960823,208629.0,2.723021856,1.0
8,6.135440339208289,1.872923024870934,14.235070989363132,313044.0,4.599497725,7.0
9,0.6988909279487802,0.08579993919738141,1.9617179201603947,106868.0,1.686590607,1.0
10,2.3173617060342147,0.955799946962623,4.287780979270849,147736.0,3.163748223,7.0
11,4.456053080109298,2.735412004095615,6.605149128869702,225654.0,4.10578211,22.0
1,NaN,NaN,NaN,0.0,0.0,2.0
2,1.2277601651266026,0.026723853963177755,4.980183550223191,100001.0,1.649388224,0.0
3,2.150224829050288,0.22370524796862604,6.80671825712563,103297.0,1.079740962,1.0
4,6.735891287673301,2.6866535886043206,13.411115748837346,125056.0,1.317878133,9.0
5,0.14188071858772924,0.014674356798887834,0.4239484792590839,104712.0,1.263790123,1.0
6,0.8582832918058096,0.3587558491842852,1.6959001295794527,112378.0,1.441725348,11.0
7,2.711058848699917,1.6287751143611642,4.19841271556146,136118.0,1.903901642,36.0
8,0.09092820338587008,0.016798229118302237,0.216089917739518,139206.0,2.433917661,2.0
9,4.600595613291159,3.687696996718837,5.639812220339108,308455.0,4.537697359,165.0
10,2.1156053536997392,1.7736024552632388,2.492738719633198,249660.0,4.464716239,149.0
11,0.07819415226947943,0.03334420479506286,0.14161477462373917,250838.0,4.366264806,7.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7953862639735598,0.03848936188002028,7.360314314306007,100001.0,1.420738136,0.0
3,4.050086234480253,0.673167938078213,11.444960273881227,112374.0,1.298551582,2.0
4,5.105084881075986,1.7269887401685913,11.149769826277085,115852.0,1.280858361,6.0
5,3.085209359338217,1.646165727971583,5.384291701502903,140673.0,1.870119262,41.0
6,9.245332986669023,6.986663613487379,11.769092443163702,317377.0,4.019090044,341.0
7,1.0943091163745358,0.8969486734439099,1.3076202663993461,170893.0,2.311665898,130.0
8,0.8540453036575574,0.7444008685987705,0.9780719445511769,470867.0,7.092110822,252.0
9,2.324754547557258,2.136122083615956,2.5223326127384786,527388.0,7.619558806,743.0
10,1.0275853086877706,0.9314040920834126,1.1300178609358023,583916.0,9.648390205,438.0
11,4.136043079225737,3.9547207112132634,4.318904578888952,826078.0,12.928943439,2372.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.0797700207418046,0.3055938820604988,9.839176928082424,106227.0,1.587636238,1.0
3,2.205477432415947,0.22737163845746064,6.940365742755378,103382.0,1.151636187,1.0
4,0.999648007513562,0.021285985746556647,3.9237742289852036,100003.0,1.463170129,0.0
5,1.3098736505981916,0.2321332553134901,3.9303954251483106,109947.0,1.679371599,3.0
6,0.3829398921930831,0.008402066029257183,1.5447616326347764,100128.0,1.724579478,0.0
7,0.5383699067376412,0.013109831695731827,2.1034748453431775,100032.0,1.582874388,0.0
8,1.0734273846545435,0.11529975403976396,3.391428868495853,110549.0,1.788800129,1.0
9,14.6850929993595,8.696513014979024,23.07005893665047,1.913071e6,26.430830297,48.0
10,0.42009503947130683,0.15911989829705966,0.8385047651629326,116118.0,2.144809254,5.0
11,4.303052854116816,3.441598813344183,5.259084278487395,256973.0,4.352057032,94.0
1,NaN,NaN,NaN,0.0,0.0,2.0
2,2.2155693911372256,0.22831502925276814,6.972409517296532,103278.0,1.534451891,1.0
3,2.997393315347054,0.6848247129734659,7.570127850065775,106658.0,1.508730008,3.0
4,2.891911221372611,0.9368395875601202,6.267078891935586,106623.0,1.217995288,5.0
5,1.0942122254660205,0.48492364529937865,2.093149481976026,114250.0,1.64294892,14.0
6,1.2114060745503825,0.615224250035841,2.103655879920974,117074.0,1.612574984,18.0
7,2.6994104273869186,1.8318543575273327,3.7847219115929276,138384.0,2.152792029,49.0
8,0.5737777286231128,0.36771808435690495,0.8328047250957232,171341.0,2.855244898,26.0
9,0.8571432752173259,0.6018669339903437,1.1663737583450577,181150.0,3.164671517,40.0
10,0.46646552126735924,0.27925015250814794,0.7005989633310385,163517.0,2.905502534,19.0
11,1.93734930945441,1.5078878390337407,2.4256066003076633,194872.0,3.454047782,71.0
1,NaN,NaN,NaN,0.0,0.0,1.0
