week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.794361585953631,0.039387464236722625,7.327069467694101,100001.0,2.225835854,0.0
3,1.7598231676728202,0.03899578155109085,7.239412877450024,100001.0,1.903712438,0.0
4,3.4509924638673697,0.3600533902319974,10.915186610075107,109040.0,1.231112095,1.0
5,0.6147735137470198,0.010263774313676742,2.9399284995021495,100114.0,1.397425253,0.0
6,2.662808771805442,0.4518711647294118,7.972320915411778,125147.0,1.873666375,3.0
7,0.5904651462659785,0.01351323169226692,2.335060629962962,100022.0,1.627238091,0.0
8,7.320867453257393,3.83364120106075,12.542772567707527,397745.0,7.121923967,28.0
9,1.088933593456815,0.5206547295580123,1.8578767863741195,125444.0,2.373344852,10.0
10,3.9529800770264405,2.9870600745707625,5.057044858317939,225871.0,4.283349381,61.0
11,2.362059450137404,1.8293264258360125,2.964612334802656,192922.0,4.081144341,70.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7918801785512901,0.03847433795712604,7.353935693343,100001.0,1.992890051,0.0
3,1.774855126498478,0.04077018093952847,7.281993581437911,100001.0,1.219849547,0.0
4,2.0362294134303682,0.04619428782960222,8.252088917121354,100001.0,1.408177687,0.0
5,1.5043282181686846,0.0225032456220735,7.655250028312713,100034.0,1.512297136,0.0
6,3.253871825744395,0.2485652208492503,11.932436777180135,136120.0,2.271692779,1.0
7,2.7105458493253147,0.26975949904715113,8.724499711901267,120585.0,2.000004783,1.0
8,1.5038792248990516,0.15605273328166527,4.6772993846030975,115103.0,2.217440362,1.0
9,0.7891224832307071,0.018554047846959777,3.0867117165724887,100054.0,2.203485897,0.0
10,4.271356116578063,1.2536605285491496,9.342352040255005,203611.0,4.301532875,4.0
11,2.558684539649847,0.8048368043905302,5.341685624772107,149586.0,3.255239499,4.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.080880484007869,0.3087594069977274,9.971585599137656,106378.0,1.850230361,1.0
3,1.2097774078489627,0.027292637486050434,4.871419968927306,100001.0,1.184416336,0.0
4,2.3951629389108415,0.261153012568909,7.412061533166021,104004.0,1.474670474,1.0
5,0.7163187179915194,0.06114340745484547,2.584714941604004,103556.0,1.681963924,1.0
6,4.85177144239409,1.829601486543444,10.173152471660455,172953.0,2.709827997,16.0
7,0.15633292780049354,0.0038845294783326156,0.6027781640426504,100463.0,1.966859321,0.0
8,3.186848838146456,2.033952836668536,4.675479248691964,190789.0,3.67328046,39.0
9,0.05412865254055697,0.0015308708864448593,0.2106001685805205,115746.0,2.503661847,0.0
10,2.773310148868781,2.0314944091657257,3.6485512900866373,188337.0,3.82582015,49.0
11,6.600399896820581,5.642942287481577,7.600557836398753,420160.0,8.619402025,214.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.79513663850017,0.03917133717005462,7.366506930602782,100001.0,1.601052933,0.0
3,4.060071359105861,0.6782386067050656,11.609084954394573,112452.0,1.139046161,2.0
4,2.664939104896045,0.4803505858933807,7.186035519242557,105331.0,1.263456888,2.0
5,0.3604546762302438,0.036038641288350916,1.2209735255521603,102523.0,1.699273943,1.0
6,0.47497448871095815,0.04734714574328893,1.5432962845841707,102726.0,1.907208296,1.0
7,3.0927257708040665,1.2155947849230957,6.235539889329746,136934.0,2.888395965,10.0
8,1.6807203347668218,0.8440589406249873,2.8992356959509498,139000.0,2.918351674,14.0
9,1.2785888538026329,0.7001292909431783,2.0881954078107188,133802.0,2.897490282,14.0
10,9.657839514238063,7.999016284191463,11.492649247947623,686536.0,13.275481308,200.0
11,4.075383019751097,3.6032827454116285,4.580778774128468,347169.0,7.188095267,316.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7957636619929036,0.04120250000452788,7.346357541942397,100001.0,1.748983791,0.0
3,3.0532285602767137,0.30584165217693365,9.745390487495271,106369.0,1.42228483,1.0
4,1.3607557421309227,0.031154967954304676,5.421562479119127,100001.0,1.507312755,0.0
5,2.149240365162554,0.42102382536009014,6.43137981969213,118901.0,2.224319103,4.0
6,2.325778496120053,0.7235596592516436,5.220401466128386,124137.0,2.404801661,6.0
7,2.086772060052434,0.8646799889102481,3.973455934428535,122581.0,2.301045896,8.0
8,3.1653085470823266,2.000900704754465,4.703590218972778,187875.0,3.507891108,35.0
9,8.039068333691148,6.6497322849139895,9.591288141566821,524399.0,10.720709269,212.0
10,1.8707002811448008,1.5757111652400844,2.185006308991236,251897.0,4.568446534,151.0
11,2.640111651875018,2.369145737967935,2.9335621849118683,364416.0,7.051063632,362.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.7946164258089672,0.03884841336031302,7.4047512813824445,100001.0,2.642514493,0.0
3,4.042072298803732,0.6761784509219667,11.398230562486148,112415.0,1.739211615,2.0
4,3.9773736676616416,1.096385847553911,9.426636661969058,110559.0,1.220542778,4.0
5,0.7026060086831271,0.20259930219332284,1.7151950877618876,107316.0,1.307716843,5.0
6,3.1351730451078996,1.6004366445376494,5.42293768798985,141265.0,2.323279662,32.0
7,1.676966615428809,1.037495194898992,2.4995740128347363,122757.0,1.858727061,27.0
