week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.086901581098685,0.07047001321544369,7.924898951395175,2476.0,1.298888732,0.0
3,4.979416705850751,1.0473093357961583,12.249099139170069,9029.0,0.171655348,2.0
4,1.9276314801934349,0.20791555507711207,5.177077493521917,7109.0,0.147395144,1.0
5,5.7229010357976975,2.6137572173194616,10.237481532321063,31194.0,0.449767504,8.0
6,3.505402964892584,1.996330710181766,5.718515119059069,41918.0,0.750478578,12.0
7,7.983408650674006,6.209249749418867,9.967853667819009,313295.0,6.407870408,75.0
8,5.081443062611173,0.0,6.45433119467686,594980.0,13.564319499,189.0
9,NaN,0.0,0.0,0.0,0.0,605.0
10,NaN,0.0,0.0,0.0,0.0,1124.0
11,NaN,0.0,0.0,0.0,0.0,98.0
1,NaN,NaN,NaN,0.0,0.0,2.0
2,2.4794018828932654,0.3030649161682145,7.025055261420163,5949.0,0.327080127,1.0
3,3.120411919678577,0.8690552144791229,6.885218649202579,11419.0,0.163098157,3.0
4,2.566858153857267,0.8749437285397133,5.212500735318691,16676.0,0.766275815,4.0
5,0.37300702102764755,0.00901787521490523,1.4131597854625757,13339.0,0.239387734,0.0
6,2.069387929423999,0.7152717595847142,4.368074870621994,20005.0,0.370582028,4.0
7,3.697918142213955,1.7945897789483092,6.245477407779295,37452.0,0.695004146,10.0
8,2.8501228747537675,1.6695114976739522,4.508278138525594,56154.0,1.308877111,15.0
9,1.2060105913691543,0.6007778711077973,2.01137961797288,62736.0,1.874534946,10.0
10,1.773936972066241,1.0735304138590973,2.612436473222099,89963.0,2.350362129,19.0
11,2.504136280410296,0.0,15.729361694634134,686308.0,17.039749678,392.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.9189177352559894,0.43111660173651695,12.032406008081562,4641.0,0.117075385,1.0
3,12.078512410456435,0.0,29.98187429927234,995360.0,15.388616787,41.0
4,NaN,0.0,0.0,0.0,0.0,48.0
5,NaN,0.0,0.0,0.0,0.0,155.0
6,NaN,0.0,0.0,0.0,0.0,433.0
7,NaN,0.0,0.0,0.0,0.0,19.0
8,NaN,0.0,0.0,0.0,0.0,423.0
9,NaN,0.0,0.0,0.0,0.0,3399.0
10,NaN,0.0,0.0,0.0,0.0,2273.0
11,NaN,0.0,0.0,0.0,0.0,11029.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.9665858158138765,0.04066198891664164,6.9341185068990745,2560.0,0.105800396,0.0
3,1.8965299829835365,0.04560916086436301,7.22675044028838,2553.0,0.048163016,0.0
4,4.505370767896378,0.4874491190886131,12.465234828219234,5522.0,0.099988454,1.0
5,1.7764651215851823,0.048808322279886546,6.529170374417763,2939.0,0.066514343,0.0
6,10.285358060102311,4.649876799355004,19.546302766402587,57308.0,0.999384117,8.0
7,5.195339197197057,3.048656639437279,8.050804163201647,53091.0,1.04879341,16.0
8,6.984108275827504,5.399485822704538,8.939783872530592,278814.0,6.642183343,70.0
9,0.9350240157813706,0.611998811960736,1.3350331022455775,166577.0,3.766760659,25.0
10,0.4912117679486665,0.2786345222169838,0.7367495212317728,189214.0,5.036343184,16.0
11,1.72218930325532,0.0,2.5252961922628074,241423.0,6.191277964,64.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.1841896369593807,0.056281959485792815,7.6574521571048635,2587.0,0.090774651,0.0
3,3.7315856757812664,0.4170435220310121,10.600804265114684,5226.0,0.097903196,1.0
4,1.4965867727708875,0.03464448957049945,5.527594420235136,3319.0,0.06593368,0.0
5,1.5663913539355185,0.049188384239639615,5.508511821286202,2960.0,0.077585494,0.0
6,4.233353811553123,0.5169203545541474,11.382628336563313,5130.0,0.097170627,1.0
7,8.470831109851948,2.9519881167615822,16.777271262385074,33168.0,0.658720727,6.0
8,13.582601086361038,0.0,21.87789070603856,947611.0,20.247789314,78.0
9,NaN,0.0,0.0,0.0,0.0,5.0
10,NaN,0.0,0.0,0.0,0.0,150.0
11,NaN,0.0,0.0,0.0,0.0,66.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.0517343481508457,0.06037727286790513,6.986625555409846,2513.0,0.09140292,0.0
3,3.6242976911766758,0.45625385707440747,10.228416125780585,5045.0,0.115781746,1.0
4,4.05226318425998,0.8287675815380743,9.896663017888208,8322.0,0.149074313,2.0
5,1.6741379032864259,0.21335131912216435,4.707348729772594,7554.0,0.128389912,1.0
6,1.4363331014145706,0.1478368138439703,3.917350802718515,8827.0,0.184112594,1.0
7,6.314734846818295,3.2151571458611974,10.781518208005338,38628.0,0.748484605,10.0
8,0.519621296880235,0.057941004815579816,1.4703765821131574,20951.0,0.404124116,1.0
9,0.4808615794003782,0.04795410847768615,1.3364978198351012,21808.0,0.523897314,1.0
10,4.179860529699052,2.332109921922368,6.726769102259569,51420.0,1.336565515,14.0
11,6.249194041197559,4.506747574369708,8.227902421985036,175300.0,4.508349217,48.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,5.322570611335553,1.0942613660170935,13.183945934443583,8331.0,0.145633907,2.0
3,2.6312330638549635,0.5858831788690817,6.312251863570787,9495.0,0.1600951,2.0
4,2.2945723588237015,0.5792885911261805,4.962147345663913,14647.0,0.241530164,3.0
5,8.916096235867135,5.884871990195034,12.70939457208187,150444.0,2.495155241,29.0
6,0.20366444040316506,0.018989747251998413,0.5735407755750291,51558.0,1.27385394,1.0
7,4.411795062221175,3.3650582891987177,5.609568496487571,206573.0,3.855879234,59.0
8,4.496169531233991,3.775678466350008,5.312572868467098,438348.0,9.776741893,132.0
9,0.31578566412305054,0.0,1.3144972707966083,120605.0,2.881135504,70.0
10,NaN,0.0,0.0,0.0,0.0,156.0
11,NaN,0.0,0.0,0.0,0.0,266.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.016649015873902,0.03707043471922515,8.032189089317434,2439.0,0.123261417,0.0
3,1.9123305340594192,0.026058882160433044,7.040832995399787,2542.0,0.053780264,0.0
4,2.5412360931402476,0.08066735479943297,10.109659391735045,1937.0,0.068747316,0.0
5,9.362875556766381,2.4210052670463824,20.33230056351701,32108.0,0.485522383,3.0
6,1.7332038968377081,0.21915948792675716,4.866095757361974,7143.0,0.175907738,1.0
7,3.104972055701276,1.0183605340793025,6.378185198465016,15731.0,0.301558398,4.0
8,2.0336402333564396,0.6142210937151865,4.3534373129184445,18850.0,0.39559984,4.0
9,5.631389139997594,3.5668493377714294,8.272513029269243,79626.0,1.893030631,22.0
10,6.152211880410139,4.836425152438673,7.770848509203943,259011.0,6.698642748,70.0
11,2.8007769364205184,2.2349234367756616,3.407994587356057,325635.0,7.708539412,88.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.95734956924613,0.4391931876990444,11.230266401482009,4831.0,0.109208027,1.0
3,3.455302806363126,0.6848039307486156,8.548123146891399,8545.0,0.146867966,2.0
4,6.501461325827897,3.1737485493713766,10.8579162726221,38177.0,0.569104319,10.0
5,4.421724600025907,2.67120200662854,6.565877486220206,66629.0,1.094139794,20.0
6,1.2984700318525284,0.671677314501214,2.0703561432733726,66462.0,1.479389184,12.0
7,0.6342124360842616,0.27770225702419304,1.1016599523909856,74299.0,1.588371922,7.0
8,0.700196649357461,0.3035325097077357,1.2445141471868582,67272.0,1.64969739,7.0
9,3.302209936776876,2.3344814580345554,4.479440982352189,130083.0,3.019579176,36.0
10,2.9561897241993456,2.2244822264268262,3.8279372537368848,189591.0,4.721822171,55.0
11,1.7300105356341486,1.3222553047393584,2.2167273267552106,245688.0,5.622470542,56.0
1,NaN,NaN,NaN,0.0,0.0,2.0
2,1.2639439779531696,0.04391660059852582,4.795601218778864,3982.0,0.17745361,0.0
3,1.1785770440965555,0.027528732077677566,4.402337928658177,3955.0,0.070854887,0.0
4,5.412446473471018,1.3577235348000132,12.402372094071476,13664.0,0.19776746,3.0
5,6.639063846816674,3.1525783542939,11.572317738074185,38553.0,0.909685975,10.0
6,5.349757257724156,3.298408502455029,7.599525913776057,85578.0,1.477588463,26.0
7,3.689710577204622,2.744078827150375,4.796327695306495,168233.0,3.518398866,48.0
8,2.023250037402839,1.542383631148456,2.580217659307055,222648.0,4.228518898,53.0
9,2.9293270362748873,0.0,5.404653769147754,463388.0,10.06454298,229.0
10,NaN,0.0,0.0,0.0,0.0,136.0
11,NaN,0.0,0.0,0.0,0.0,50.0
