week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.679586111709982,0.43156506942958056,10.141926286195115,4899.0,1.321138033,1.0
3,2.3881832534021457,0.376871513106891,6.370225925195206,5881.0,0.162068294,1.0
4,1.0342644958087723,0.03570767146328209,3.9431414610002755,4917.0,0.092182712,0.0
5,2.381868110449331,0.29879208721263384,6.65820780330083,6225.0,0.153195973,1.0
6,2.2635949596536014,0.30578147422126506,6.1258274760142415,5893.0,0.107794198,1.0
7,2.8161020467625266,0.5318252286414874,6.522237525121533,9019.0,0.191963678,2.0
8,4.375901025928664,1.6937092860416432,8.3295190403733,23201.0,0.499161547,6.0
9,1.0463986660866333,0.22221042887027107,2.456884005608202,17201.0,0.44165384,2.0
10,4.115435923405858,2.2561376411087597,6.461271526585495,52672.0,1.404089913,15.0
11,6.036565957199801,4.414895105606993,7.793789413062393,193702.0,5.290523743,52.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.9390672844003327,0.07468452573745676,7.255495314696454,2452.0,0.157886959,0.0
3,6.279421726977246,1.528123202431554,13.698239313864207,13832.0,0.189918396,3.0
4,1.5733965974329476,0.22011320546897056,4.386202390931437,8198.0,0.135452975,1.0
5,0.667994792670911,0.01914274852794259,2.3589997694726286,7438.0,0.484478101,0.0
6,9.34287904795031,5.165698676487315,14.848293987758472,96965.0,1.709145555,16.0
7,8.747665839964371,6.635948982523451,11.172408204876474,295197.0,5.926811805,65.0
8,2.190236528335298,0.0,12.564483506441272,575919.0,12.900437635,455.0
9,NaN,0.0,0.0,0.0,0.0,1890.0
10,NaN,0.0,0.0,0.0,0.0,5860.0
11,NaN,0.0,0.0,0.0,0.0,9139.0
1,NaN,NaN,NaN,0.0,0.0,1.0
2,5.327610380153908,1.057757963228989,13.524561754190946,8609.0,0.161005915,2.0
3,0.9611907630360863,0.027477759397990263,3.846304544050001,5504.0,0.111444113,0.0
4,5.304116286993501,1.9779520871280654,9.795968874319462,21503.0,0.338668363,6.0
5,1.9280064414133014,0.5883090246568023,4.00118162668622,19707.0,0.350514849,4.0
6,6.830294931066915,4.677376257677246,9.385701330151633,118523.0,2.465629128,32.0
7,7.851431779404756,6.528831737717537,9.274755909244572,555739.0,11.325519866,131.0
8,1.4900387979652057,0.0,3.805025741884469,270416.0,6.435824408,187.0
9,NaN,0.0,0.0,0.0,0.0,456.0
10,NaN,0.0,0.0,0.0,0.0,388.0
11,NaN,0.0,0.0,0.0,0.0,438.0
1,NaN,NaN,NaN,0.0,0.0,2.0
2,1.2540820043529728,0.03213560059589026,4.391118643768643,3901.0,0.185437905,0.0
3,7.0157070035808395,2.878651084369416,12.739088194460455,31434.0,0.404420947,7.0
4,0.7443266763626266,0.07507427352054125,1.923099609484656,14407.0,0.59920196,1.0
5,0.3583010357411266,0.010767650410026579,1.3278832645030376,13436.0,0.240278133,0.0
