week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,1.087409793,0.0
3,1.576856651753613,0.0635300422498232,5.680912217430226,1917.0,0.063940963,0.0
4,1.9389980001659033,0.04633427996980214,7.186209161818791,1554.0,0.040799903,0.0
5,2.2471518574645564,0.043781781471048706,8.207996960295837,1233.0,0.049985605,0.0
6,2.6318117681835704,0.06867297655566644,10.387974341517328,1102.0,0.03701974,0.0
7,2.845481613255405,0.10363462778994934,10.521581490053023,1046.0,0.038290816,0.0
8,2.9515411444900237,0.0681661869571186,10.165117858674202,1015.0,0.050944401,0.0
9,2.969857904052426,0.07806041501451703,10.197759702588149,1006.0,0.041440256,0.0
10,2.8550375790462983,0.09415988647256567,10.422854560329457,1002.0,0.048630789,0.0
11,3.1374024600199872,0.09419485767733682,10.835614286374257,1002.0,0.042472445,0.0
