week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.0470772417440384,0.3165010806015639,8.246438187055274,4565.0,1.136443584,1.0
3,2.853041349866139,0.5150712994198317,6.704666286046889,7756.0,0.136680746,2.0
4,1.9802076428226756,0.4364429154232375,4.9854981554564,8059.0,0.139829149,2.0
5,6.200871227146594,3.3437691837297736,9.88220430395688,74520.0,0.972343446,14.0
6,1.0797970389322828,0.3879584584442293,2.1223701871034795,24973.0,0.448270512,5.0
7,0.29196721068304204,0.03688773483055507,0.7664493063561243,21559.0,0.606068028,1.0
8,1.0991982450084223,0.4086955975713131,2.1545924739371607,24220.0,0.473374788,5.0
9,3.9541469362172617,2.447301006566632,5.94659754762401,78545.0,1.71008304,21.0
10,1.4454999260442876,0.7938404721542387,2.2351683024590625,51640.0,1.288993642,13.0
11,0.4941379158838036,0.18606582518197057,0.96297590195209,43738.0,0.870122511,5.0
