week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,5.197638639,0.0
3,3.961040126052809,0.781117184741138,9.081068514022139,9785.0,0.511109198,2.0
4,3.220443513248503,0.920547901088431,7.258892749700474,11608.0,1.121502461,3.0
5,6.564818952651178,3.8437271620923954,10.242479052531932,92392.0,6.87301185,16.0
6,0.16803263343665456,0.004998445342518851,0.5964116521167091,18717.0,1.290088969,0.0
7,0.7812985750336644,0.2607675298968036,1.6000832572221952,25605.0,1.957946141,4.0
8,0.1997135030922558,0.004336480814010541,0.7046825104443046,15340.0,0.746117824,0.0
9,2.20919024307352,0.9016525327185443,3.981094748419484,25175.0,3.684531871,7.0
10,2.2891397321189557,1.1274033585971577,3.8029526846925092,29959.0,4.005935476,9.0
11,1.158791712357353,0.4849847404784486,2.167275254890628,26923.0,3.302961951,6.0
